imdb_id,budget,revenue,profit
tt0408236,50000000,152000000,102000000
tt0465234,130000000,457363168,327363168
tt0469494,25000000,77208711,52208711
tt0472062,75000000,119000410,44000410
tt0758730,40000000,41797066,1797066
tt0841046,35000000,18317151,-16682849
tt0427309,15000000,30226144,15226144
tt0760329,40000000,103071443,63071443
tt0431308,30000000,156835339,126835339
tt0988595,30000000,160259319,130259319
tt0986264,2600000,28430000,25830000
tt0372873,70000000,53587404,-16412596
tt1038988,1500000,30448000,28948000
tt0780516,20000000,6819587,-13180413
tt1060277,25000000,170764026,145764026
tt0880578,35000000,32483410,-2516590
tt0462499,50000000,113244290,63244290
tt1073498,30000000,84646831,54646831
tt0406759,12000000,56309766,44309766
tt0780607,50000,249905,199905
tt0411477,85000000,160388063,75388063
tt0780536,15000000,34533783,19533783
tt0814666,2000000,111000,-1889000
tt0099817,7000000,9229401,2229401
tt0494652,35000000,43650785,8650785
tt0770752,70000000,111231041,41231041
tt0892375,15000000,22730842,7730842
tt0489099,85000000,222231186,137231186
tt0443274,40000000,151161491,111161491
tt0416236,90000000,162839667,72839667
tt1023481,23000000,150816700,127816700
tt0449994,8376800,13000000,4623200
tt0425413,10000000,33000000,23000000
tt0854678,1000000,274661,-725339
tt0443649,105000000,266000000,161000000
tt0200465,20000000,64822796,44822796
tt0483607,30000000,22211426,-7788574
tt0451079,85000000,297138014,212138014
tt0808279,15000000,7938872,-7061128
tt0416044,18000000,26527510,8527510
tt0811138,62000000,41819064,-20180936
tt0848557,2000000,5364858,3364858
tt0466816,8000000,60641,-7939359
tt0902272,3500000,5231128,1731128
tt0486674,25000000,6673422,-18326578
tt0107953,2000000,54207,-1945793
tt0468569,185000000,1004558444,819558444
tt0914382,2500,15425,12925
tt1023111,20000000,41627431,21627431
tt0395119,24000000,23321954,-678046
tt0085764,300000,3952448,3652448
tt0478087,35000000,69823199,34823199
tt0858479,7000000,10569964,3569964
tt0379865,58000000,41299492,-16700508
tt0881200,16000000,34786960,18786960
tt0091757,40000000,1641825,-38358175
tt0489281,25000000,11207130,-13792870
tt0903627,6000000,1300000,-4700000
tt0410377,37000000,100076342,63076342
tt0800039,30000000,105173115,75173115
tt0426592,35000000,25871834,-9128166
tt0421073,20000000,65569869,45569869
tt0481536,12000000,43493123,31493123
tt0811080,120000000,93945766,-26054234
tt0865556,55000000,127906624,72906624
tt0437954,38000000,5410749,-32589251
tt0845046,4000000,6870249,2870249
tt0800240,25000000,17741298,-7258702
tt0871426,30000000,63833449,33833449
tt1091617,3500000,7700000,4200000
tt0371746,140000000,585174222,445174222
tt0866439,40000000,84601681,44601681
tt0281680,600000,1023156,423156
tt0936501,25000000,226830568,201830568
tt0942903,7000000,8900000,1900000
tt0790623,5000000,346592,-4653408
tt1033643,35000000,170000000,135000000
tt0499448,225000000,419651413,194651413
tt0884224,5000000,1296184,-3703816
tt0367882,185000000,786636033,601636033
tt1000774,65000000,415252786,350252786
tt0482606,9000000,82391145,73391145
tt0441773,130000000,631744560,501744560
tt0960144,90000000,201596308,111596308
tt0846040,5000000,6463286,1463286
tt0116118,5000000,42000000,37000000
tt0949731,60000000,163403799,103403799
tt0800080,150000000,163712074,13712074
tt0889588,40000000,7400000,-32600000
tt0910970,180000000,521311860,341311860
tt0493464,75000000,258270008,183270008
tt0448157,150000000,624029371,474029371
tt0433350,500000,220151,-279849
tt0425061,80000000,230685453,150685453
tt0019563,259000,921000,662000
tt0016473,103000,704000,601000
tt1082886,6000000,2899975,-3100025
tt0795421,52000000,609841637,557841637
tt1064932,11000000,53191886,42191886
tt0879843,5200000,14723313,9523313
tt0373051,45000000,101702060,56702060
tt0765476,60000000,50650079,-9349921
tt0472071,20000000,8380329,-11619671
tt0758742,20000000,27793200,7793200
tt0800241,15000000,5926410,-9073590
tt0482603,37000000,63800345,26800345
tt0409459,130000000,185258983,55258983
tt0838283,65000000,128107642,63107642
tt0412536,20000000,13204291,-6795709
tt0443701,30000000,68369434,38369434
tt0801526,700000,31576,-668424
tt0859163,145000000,401128639,256128639
tt1027862,21000000,17600000,-3400000
tt0805570,15000000,3533227,-11466773
tt0914797,5000000,4040588,-959412
tt0497465,15000000,96408652,81408652
tt0910936,27000000,101624843,74624843
tt0425637,80341000,127814609,47473609
tt1018785,27000000,44352417,17352417
tt0974554,13000000,14894347,1894347
tt0942385,92000000,188072649,96072649
tt1185834,8500000,68282844,59782844
tt0490181,8000000,2033165,-5966835
tt1185616,2000000,11125849,9125849
tt1139797,4000000,10785801,6785801
tt0452608,45000000,73762516,28762516
tt0852713,25000000,70442940,45442940
tt1031969,15000000,8762890,-6237110
tt0790686,35000000,72436439,37436439
tt0906665,3800000,2725258,-1074742
tt0887883,37000000,163720069,126720069
tt1213644,25000000,14109284,-10890716
tt0364970,70000000,72108608,2108608
tt0988047,22000000,23530831,1530831
tt0844671,7000000,6230276,-769724
tt0430770,16000000,50007546,34007546
tt0804507,3500000,54947,-3445053
tt0831887,60000000,39031337,-20968663
tt0814022,45000000,42487390,-2512610
tt0492619,79000,245000,166000
tt1034331,60000000,73174566,13174566
tt0947802,20000000,27640028,7640028
tt0859760,4002313,6,-4002307
tt0800308,20000000,20211394,211394
tt1046997,45000000,9323833,-35676167
tt1059786,80000000,178066569,98066569
tt0455538,27000000,17286299,-9713701
tt0981227,9000000,32973937,23973937
tt0307596,10000000,25800,-9974200
tt0758774,70000000,113280098,43280098
tt0970411,55000000,17869048,-37130952
tt0006333,200000,8000000,7800000
tt0467197,35000000,85416905,50416905
tt1007028,24000000,42105111,18105111
tt1175491,25100000,29506464,4406464
tt1046163,20000000,36620508,16620508
tt0416212,11000000,38105395,27105395
tt1190617,20000000,7000000,-13000000
tt1063669,7500000,19000000,11500000
tt1082868,12000000,40855419,28855419
tt0482572,30000000,31148328,1148328
tt0469903,40000000,9793496,-30206504
tt1032755,18000000,25739015,7739015
tt0479952,150000000,603900354,453900354
tt1101026,2000000,38135878,36135878
tt0861689,25000000,19844979,-5155021
tt0824747,55000000,113020255,58020255
tt0898367,32000000,27635305,-4364695
tt1010048,15000000,377910544,362910544
tt0830515,200000000,586090727,386090727
tt0430922,28000000,92380927,64380927
tt1130988,6000000,276891,-5723109
tt1132626,10800000,113857533,103057533
tt1135985,19000000,18755936,-244064
tt0887971,6000000,391410,-5608590
tt1014775,20000000,149281606,129281606
tt0455824,130000000,49554002,-80445998
tt0397892,150000000,309979994,159979994
tt1013753,20000000,54586584,34586584
tt1099212,37000000,392616625,355616625
tt1129442,30000000,108979549,78979549
tt0369436,80000000,163733697,83733697
tt0914798,12500000,20416563,7916563
tt0409345,3500000,1115493,-2384507
tt1129423,500000,33456317,32956317
tt0465502,25000000,30000000,5000000
tt0450314,20500000,10089373,-10410627
tt0970416,80000000,233093859,153093859
tt0918927,20000000,50907234,30907234
tt1205489,33000000,269958228,236958228
tt0976051,32000000,113019290,81019290
tt0814314,55000000,168167691,113167691
tt1125849,6000000,44703995,38703995
tt0421715,150000000,333932083,183932083
tt1068680,70000000,225990978,155990978
tt0985699,75000000,200276000,125276000
tt0960731,80000000,212874442,132874442
tt1024715,3000000,3830137,830137
tt0959337,35000000,75225693,40225693
tt0976247,6000000,69497,-5930503
tt0483756,4000000,333912,-3666088
tt1024255,20000000,21972336,1972336
tt1034303,32000000,51155219,19155219
tt0822832,60000000,244082376,184082376
tt0876563,41677699,187479518,145801819
tt1220719,11715578,21888598,10173020
tt0449487,25000000,2000000,-23000000
tt0420238,60000000,50877145,-9122855
tt0901476,30000000,114663461,84663461
tt1179891,15000000,100734718,85734718
tt0850253,8000000,908847,-7091153
tt0480669,2600000,553198,-2046802
tt0834001,35000000,91353501,56353501
tt0494238,60000000,57490374,-2509626
tt0464041,9750000,558000,-9192000
tt1114740,26000000,183293131,157293131
tt1139668,16000000,76514050,60514050
tt0462465,50000000,7033683,-42966317
tt0393329,4000000,907456,-3092544
tt1053859,5000000,38610009,33610009
tt0327597,60000000,124596398,64596398
tt0465580,38000000,45465299,7465299
tt0963178,50000000,60161391,10161391
tt1103275,12000000,3148182,-8851818
tt1001508,40000000,177259441,137259441
tt0785006,35000000,73034460,38034460
tt0489235,1500000,173066,-1326934
tt1201167,75000000,61458982,-13541018
tt0891592,50000000,12764201,-37235799
tt1176740,17000000,14899417,-2100583
tt1023490,7275000,11260366,3985366
tt0869994,19000000,23550000,4550000
tt0758746,19000000,91379051,72379051
tt0102802,18000000,11657385,-6342615
tt1227926,200000,3,-199997
tt1155056,41000000,91636986,50636986
tt1135487,78146652,60000000,-18146652
tt0448011,50000000,155446362,105446362
tt0785035,8500000,8936663,436663
tt1132620,13000000,104345682,91345682
tt0862846,5000000,16174377,11174377
tt0892782,175000000,381509870,206509870
tt1073241,11500000,186702,-11313298
tt0027040,280,831,551
tt1091722,9500000,17164377,7664377
tt1093908,40000000,108332743,68332743
tt1013752,85000000,363164265,278164265
tt1131729,50000000,36348784,-13651216
tt0974661,20000000,136267476,116267476
tt0361748,70000000,319131050,249131050
tt0473705,60000000,87784194,27784194
tt1121931,20000000,34560577,14560577
tt1182345,5000000,9760104,4760104
tt0962736,35000000,27409889,-7590111
tt0865554,18000000,382174,-17617826
tt0458525,150000000,373062864,223062864
tt1103982,1700000,1007962,-692038
tt0796366,150000000,385680446,235680446
tt1326972,80000000,121059225,41059225
tt1231277,4000000,4100000,100000
tt0393597,15000000,109000000,94000000
tt0924129,25000000,1037335,-23962665
tt0808151,150000000,356613439,206613439
tt0438488,200000000,371353001,171353001
tt1078912,150000000,413106170,263106170
tt0844286,20000000,5530764,-14469236
tt0821642,60000000,31720158,-28279842
tt0844708,15000000,32721635,17721635
tt1127180,30000000,90810892,60810892
tt1049413,175000000,735099082,560099082
tt1083456,20000000,18599102,-1400898
tt1119646,35000000,459270619,424270619
tt0870984,11000000,791867,-10208133
tt1230448,5750000,10000000,4250000
tt0479162,1000000,7202,-992798
tt1095174,8000000,29010817,21010817
tt1278340,800000,1984662,1184662
tt0457400,100000000,68688831,-31311169
tt1111422,100000000,150166126,50166126
tt1041829,40000000,317375031,277375031
tt0069976,1000000,2000000,1000000
tt1045778,60000000,62357900,2357900
tt0887912,15000000,42000000,27000000
tt1055369,150000000,836297228,686297228
tt1178663,15000000,35097815,20097815
tt1152836,80000000,214104620,134104620
tt1080016,90000000,886686817,796686817
tt0489244,3000000,1449945,-1550055
tt1078588,30000000,95714875,65714875
tt0475298,5000000,25900,-4974100
tt0242572,500000,500000,0
tt1022603,7500000,60722734,53222734
tt0972558,36500000,21834845,-14665155
tt0417741,250000000,933959197,683959197
tt0046969,66000,250000,184000
tt1054606,30000000,64352607,34352607
tt1179258,23000000,9366227,-13633773
tt1148204,20000000,41596251,21596251
tt1142988,38000000,205298907,167298907
tt0844479,3400000,114000000,110600000
tt0971209,14000000,22852638,8852638
tt0775552,45000000,57881056,12881056
tt1136608,30000000,210819611,180819611
tt1135503,40000000,129540499,89540499
tt1198138,20000000,73830340,53830340
tt1075417,50000000,106303988,56303988
tt1114677,35000000,155545279,120545279
tt1046173,175000000,302469017,127469017
tt1160368,20000000,17280326,-2719674
tt0093974,250000,154323,-95677
tt0452694,39000000,101229792,62229792
tt0976222,20000000,5210988,-14789012
tt1032815,18000000,15345201,-2654799
tt1331064,1000000,1296971,296971
tt0436339,150000000,292817841,142817841
tt0103962,40000000,8251071,-31748929
tt0964185,15000000,113221,-14886779
tt1172570,230000,2260712,2030712
tt0396707,12000000,7070330,-4929670
tt1142433,15000000,6405245,-8594755
tt0865559,17000000,20455276,3455276
tt1311067,15000000,39421467,24421467
tt0035884,855000,1200000,345000
tt1500516,700000,1179676,479676
tt1305806,2000000,33965843,31965843
tt0472033,30000000,48428063,18428063
tt1188729,33000000,20645327,-12354673
tt1234548,24000000,68729358,44729358
tt1131734,16000000,31556061,15556061
tt1130080,22000000,35424826,13424826
tt1225822,8000000,10848783,2848783
tt1144884,40000000,186167139,146167139
tt1034032,50000000,40828540,-9171460
tt0844471,100000000,242988466,142988466
tt0051380,88000,480000,392000
tt0858486,4000000,6101046,2101046
tt0899106,18000000,36133014,18133014
tt0810784,8500000,4440055,-4059945
tt1179904,15000,193355800,193340800
tt1262981,10000000,295750,-9704250
tt1232207,20000000,17436509,-2563491
tt1084972,75,134,59
tt1019452,7000000,31430334,24430334
tt1174730,6000000,6670712,670712
tt1172233,15000000,16633035,1633035
tt1058017,18500000,31912793,13412793
tt0986263,80000000,122444772,42444772
tt1156398,23600000,102391382,78791382
tt1018818,11500000,69564,-11430436
tt1232783,12500000,27206120,14706120
tt0365929,40000000,12206028,-27793972
tt1174732,7500000,26096852,18596852
tt0072761,970000,2000000,1030000
tt1078940,70000000,171844840,101844840
tt0881891,15000000,40105542,25105542
tt1093370,2300000,4600000,2300000
tt0386117,100000000,100086793,86793
tt1100119,40000000,28972508,-11027492
tt0808399,14700000,8049666,-6650334
tt1197624,53000000,126690726,73690726
tt1129445,40000000,19258519,-20741481
tt0978762,590235,1725381,1135146
tt1193138,25000000,163670000,138670000
tt1233227,11000000,68233629,57233629
tt0450405,40000000,28169671,-11830329
tt1300851,8000000,10629321,2629321
tt1190536,2900000,296557,-2603443
tt1228953,250000,232732,-17268
tt0475783,8,33579813,33579805
tt0375568,65000000,44091067,-20908933
tt0432283,40000000,46471023,6471023
tt0114697,6000000,5093707,-906293
tt0114108,28000000,3983912,-24016088
tt1067106,200000000,325233863,125233863
tt1054122,9000000,16000000,7000000
tt1190080,200000000,769653595,569653595
tt0362478,30000000,33333531,3333531
tt0120244,450,288,-162
tt1220198,10000000,42333295,32333295
tt0929632,10000000,47536959,37536959
tt1095217,25000000,10589102,-14410898
tt1259571,50000000,709827462,659827462
tt0790712,6500000,1521261,-4978739
tt1186367,40000000,60462347,20462347
tt1337051,1089360,48298,-1041062
tt1242422,5700000,19300483,13600483
tt0765010,26000000,43318349,17318349
tt0804529,2500000,107559,-2392441
tt0878804,29000000,309208309,280208309
tt0976238,35000000,92219310,57219310
tt0762125,70000000,104945765,34945765
tt1175506,25000000,2336172,-22663828
tt1186366,3600000,766075,-2833925
tt0380510,65000000,93525586,28525586
tt1057500,60000000,122233971,62233971
tt0780521,105000000,267045765,162045765
tt0913354,20000000,22942221,2942221
tt0091276,12000000,4884663,-7115337
tt1314228,58000000,85280250,27280250
tt1527679,15000,5300,-9700
tt0499549,237000000,2787965087,2550965087
tt0875034,80000000,53825515,-26174485
tt1230414,85000000,219103655,134103655
tt0988045,90000000,524028679,434028679
tt1263670,7000000,39462438,32462438
tt1231580,75000000,443140005,368140005
tt0499375,4700000,31000000,26300000
tt1183251,25000000,4388563,-20611437
tt0049875,4000000,14400000,10400000
tt1226681,1500000,32000,-1468000
tt0944114,1400000,435000,-965000
tt0433362,20000000,51416464,31416464
tt1028532,16000000,47801389,31801389
tt1216492,19000000,29922472,10922472
tt1037705,80000000,157107755,77107755
tt1343097,4000000,43498108,39498108
tt0892767,20000000,1017401,-18982599
tt1244668,5000000,17872796,12872796
tt0085694,425000,10604986,10179986
tt0974613,15000000,1143856,-13856144
tt0463872,97250400,132900000,35649600
tt1187043,9000000,70000000,61000000
tt1038686,26000000,67918658,41918658
tt1170391,1500000,56000,-1444000
tt0439182,250000,245000,-5000
tt1244659,31000000,15134293,-15865707
tt0365675,18000000,40239,-17959761
tt1226273,80000000,74901339,-5098661
tt1045772,13000000,10652035,-2347965
tt1232776,3000000,2357852,-642148
tt0165546,10000,150000,140000
tt0817230,52000000,216485654,164485654
tt1130884,80000000,294804195,214804195
tt1235796,12000000,1644755,-10355245
tt0814255,95000000,226497209,131497209
tt1385867,30000000,55583804,25583804
tt1139328,45000000,60222298,15222298
tt1273678,28000000,45236543,17236543
tt1220628,7000000,1429299,-5570701
tt1186830,70000000,39041505,-30958495
tt1146325,14000000,25000000,11000000
tt1247640,15000000,8786375,-6213625
tt0455407,20000000,54956140,34956140
tt0989757,25000000,114977104,89977104
tt0808510,48000000,112462508,64462508
tt1245112,5600000,18469680,12869680
tt1188996,12000000,42345360,30345360
tt1014759,200000000,1025491110,825491110
tt0947810,100000000,94882889,-5117111
tt0058085,19000000,4750000,-14250000
tt1179034,52000000,52826594,826594
tt1210042,17000000,29536299,12536299
tt0815236,20000000,49779728,29779728
tt1289406,7300000,10329747,3029747
tt1403981,16000000,56032889,40032889
tt1305583,14000000,21409028,7409028
tt1038919,40000000,136000000,96000000
tt1151359,9000000,985117,-8014883
tt1247704,3000000,18097,-2981903
tt0330691,2600000,1479042,-1120958
tt0046949,5000000,15000000,10000000
tt1053424,32000000,18409891,-13590109
tt0795351,27000000,29000000,2000000
tt1231587,36000000,64572262,28572262
tt1352824,15000000,8459458,-6540542
tt0016884,373000,658000,285000
tt1216496,5000000,17112713,12112713
tt0892769,165000000,494878759,329878759
tt1288403,14000000,875386,-13124614
tt1149361,33000000,14000000,-19000000
tt0800320,125000000,232713139,107713139
tt1303828,3500000,44462,-3455538
tt1250777,28000000,96188903,68188903
tt1279935,55000000,152263880,97263880
tt0838247,4500000,3606395,-893605
tt1017451,10000000,2995811,-7004189
tt0087981,5500000,801000,-4699000
tt0022879,4,25,21
tt1321509,21000000,49050886,28050886
tt0862467,5641880,30638,-5611242
tt1196141,15000000,75700498,60700498
tt1124052,12000000,10652498,-1347502
tt0480255,25000000,23580000,-1420000
tt0970452,45000000,7810000,-37190000
tt1228705,200000000,623933331,423933331
tt1392197,50000000,83761844,33761844
tt1470023,10000000,6110000,-3890000
tt1106860,7000000,46488,-6953512
tt1179056,35000000,115664037,80664037
tt1341167,967686,4270000,3302314
tt0492389,35000000,39340177,4340177
tt1379177,800000,867714,67714
tt0955308,200000000,310669540,110669540
tt1480660,100000,1000000,900000
tt1120985,3500000,16566240,13066240
tt1103153,75000000,98159963,23159963
tt1462758,1987650,19152480,17164830
tt0473075,150000000,335154643,185154643
tt1261945,100000000,288347692,188347692
tt1226229,40000000,90029656,50029656
tt1212436,35000000,77477008,42477008
tt0887745,9000000,706000,-8294000
tt1075747,47000000,10539000,-36461000
tt0429493,110000000,177238796,67238796
tt0435761,200000000,1066969703,866969703
tt1399683,2000000,13831503,11831503
tt0892791,165000000,752600867,587600867
tt1325004,68000000,698491347,630491347
tt1294213,15000000,5024782,-9975218
tt1191111,13000000,754249,-12245751
tt0938283,150000000,318502923,168502923
tt1424381,40000000,126248813,86248813
tt1323594,69000000,543513985,474513985
tt1375666,160000000,825532764,665532764
tt1375670,80000000,271430189,191430189
tt0963966,150000000,215283742,65283742
tt1013743,117000000,261930431,144930431
tt1155076,40000000,357852395,317852395
tt0954990,15000000,317000,-14683000
tt0842926,3500000,34705850,31205850
tt0944835,110000000,293329073,183329073
tt0485947,47000000,3547209,-43452791
tt0047494,4500000,3200000,-1300000
tt0427152,69000000,86387857,17387857
tt1415283,35000000,93246388,58246388
tt1386932,12902809,36000000,23097191
tt1438254,44000000,48190704,4190704
tt1386588,100000000,170432927,70432927
tt0034902,322000,1040000,718000
tt1320253,80000000,274470394,194470394
tt0446029,60000000,47664559,-12335441
tt1313092,5000000,1000000,-4000000
tt1020558,12000000,6814789,-5185211
tt0808526,4500000,744816,-3755184
tt0464154,24000000,83188165,59188165
tt1179025,25000000,34100000,9100000
tt1285309,10000000,7022728,-2977272
tt0093067,5000000,125400,-4874600
tt0411951,30000000,967000,-29033000
tt0381442,823258,823258,0
tt1320244,1800000,67738090,65938090
tt1440728,20000000,65464324,45464324
tt0889573,19000000,49830607,30830607
tt0903943,1000000,57,-999943
tt0985694,20000000,31327899,11327899
tt1193631,30000000,159291809,129291809
tt1322312,32000000,42045846,10045846
tt1666186,20000000,80547866,60547866
tt1220634,60000000,300228084,240228084
tt1285016,40000000,224920315,184920315
tt0840361,37000000,154026136,117026136
tt1282140,8000000,74952305,66952305
tt0879870,60000000,204594016,144594016
tt1049402,30000,617000,587000
tt0817177,14000000,1755212,-12244788
tt1027718,70000000,134748021,64748021
tt1219342,80000000,140073390,60073390
tt1287468,85000000,112483764,27483764
tt0804497,8000000,6491240,-1508760
tt1276105,3800000,111731,-3688269
tt0374271,1,2,1
tt1228987,20000000,24145613,4145613
tt1028576,35000000,60251371,25251371
tt1314655,10000000,33583175,23583175
tt1414382,20000000,32005248,12005248
tt1055292,38000000,105610124,67610124
tt1584016,30000,3045943,3015943
tt1423995,22000000,9479718,-12520282
tt1645089,2000000,7871522,5871522
tt1470827,500000,4242978,3742978
tt1244754,12500000,6732980,-5767020
tt1107319,4000000,55125,-3944875
tt1148165,7,7,0
tt1334260,15000000,9455232,-5544768
tt0775489,18000000,5602431,-12397569
tt1447508,2270000,6900000,4630000
tt1612774,500000,98017,-401983
tt1179069,22000000,851517,-21148483
tt1116184,20000000,117224271,97224271
tt1245526,58000000,71664962,13664962
tt0872230,25000000,19829957,-5170043
tt0435528,12000000,5285197,-6714803
tt1465487,8700000,47355187,38655187
tt1588337,4000000,41424067,37424067
tt1536044,3000000,177512032,174512032
tt1212419,50000000,105197635,55197635
tt1477076,20000000,136150434,116150434
tt1231583,65000000,211780824,146780824
tt1542344,18000000,35692920,17692920
tt1001526,130000000,321887208,191887208
tt0947798,13000000,327803731,314803731
tt0977855,22000000,24188922,2188922
tt0477080,100000000,167805466,67805466
tt1126618,40000000,58785180,18785180
tt1458175,30000000,51148651,21148651
tt1235189,8000000,3453043,-4546957
tt1321865,18000000,871279,-17128721
tt0926084,250000000,954305868,704305868
tt1504320,15000000,414211549,399211549
tt0398286,260000000,591794936,331794936
tt0964517,25000000,93617009,68617009
tt1403988,4500000,123820,-4376180
tt1361313,7000000,453079,-6546921
tt1194417,12500000,1083683,-11416317
tt1213648,25000000,4644108,-20355892
tt1564585,10000000,66821036,56821036
tt1152398,17000000,43165571,26165571
tt0758752,30000000,102820008,72820008
tt0980970,155000000,415686217,260686217
tt1570989,65000,416498,351498
tt1243957,100000000,278731369,178731369
tt1270835,2500000,52604,-2447396
tt1456941,27000000,16504936,-10495064
tt1403865,38000000,252276927,214276927
tt1104001,170000000,400062763,230062763
tt1431181,8000000,18124262,10124262
tt1341188,120000000,48668907,-71331093
tt1423894,30000000,8454301,-21545699
tt1172991,15000000,4882577,-10117423
tt1433108,24000000,23081726,-918274
tt0935075,5000000,5129058,129058
tt0970866,100000000,310650585,210650585
tt1320261,112000000,237382724,125382724
tt1572491,7000000,3218666,-3781334
tt1071812,25000000,20719451,-4280549
tt1126591,55000000,89519773,34519773
tt1568921,37000000,145570827,108570827
tt1465522,5000000,5476793,476793
tt1302067,80000000,201584141,121584141
tt1268204,1500000,187716,-1312284
tt1294688,7000000,7644937,644937
tt0990407,120000000,227817248,107817248
tt1023114,30000000,20348249,-9651751
tt1032751,42000000,11087569,-30912431
tt1166100,9100000,76000000,66900000
tt0479997,40000000,88100000,48100000
tt1172060,11000000,15500000,4500000
tt0409847,163000000,174822325,11822325
tt1578275,70000000,67112664,-2887336
tt0027690,1119000,2019000,900000
tt1219289,27000000,161849455,134849455
tt1242432,2000000,572809,-1427191
tt1411238,25000000,147780440,122780440
tt1189340,40000000,85412898,45412898
tt1161864,37000000,96047633,59047633
tt0073317,13000000,24441725,11441725
tt0893412,93,2500000,2499907
tt1555064,15000000,20529194,5529194
tt1401152,30000000,130786397,100786397
tt0881320,30000000,108609310,78609310
tt0377981,36000000,189712432,153712432
tt1320239,10000000,4349187,-5650813
tt1452628,10000000,1068682,-8931318
tt1092026,40000000,97552050,57552050
tt0072665,6000000,1500000,-4500000
tt1502404,50000000,28931401,-21068599
tt1192628,135000000,245724603,110724603
tt0810922,19000000,6928068,-12071932
tt1385826,50200000,127869379,77669379
tt0472399,40000000,51070807,11070807
tt0480687,36000000,83160734,47160734
tt1034389,25000000,27122040,2122040
tt1464540,50000000,144492830,94492830
tt1587729,10400000,20967660,10567660
tt1217613,70000000,202466756,132466756
tt0016104,592,1,-591
tt1210071,10000000,9069,-9990931
tt1305591,150000000,38992758,-111007242
tt1569364,15000000,21500000,6500000
tt1564367,80000000,214918407,134918407
tt1486185,42000000,89162162,47162162
tt1464174,32000000,83615414,51615414
tt1512235,2500000,324138,-2175862
tt1740707,3500000,4159678,659678
tt0945513,32000000,147332697,115332697
tt0978764,82000000,89792502,7792502
tt1487118,8000000,1749457,-6250543
tt1454523,6000000,3770657,-2229343
tt1591095,1500000,97009150,95509150
tt1640459,3000000,748453,-2251547
tt1606392,10831173,10654385,-176788
tt1037163,6500000,753808,-5746192
tt1560139,3,43,40
tt1650043,21000000,72417394,51417394
tt1220888,12000000,204940,-11795060
tt1411704,63000000,183953723,120953723
tt0107719,19000000,2119994,-16880006
tt1436045,6000000,17555141,11555141
tt0993842,30000000,63782078,33782078
tt1648112,1500000,8786756,7286756
tt1437366,3000000,4800080,1800080
tt1334512,40000000,45735397,5735397
tt1262416,40000000,97138686,57138686
tt1436562,90000000,484635760,394635760
tt1599975,14734000,6775121,-7958879
tt1527186,7400000,21817298,14417298
tt0800369,150000000,449326618,299326618
tt0480239,15000000,4627375,-10372625
tt1529235,4000000,65584679,61584679
tt1067583,38000000,114156230,76156230
tt1596343,125000000,626137675,501137675
tt1339161,3900000,208475,-3691525
tt1255953,6800000,7103838,303838
tt1596346,18000000,47088990,29088990
tt0491152,35000000,59901913,24901913
tt1478338,32500000,288383523,255883523
tt0822847,60000000,78309131,18309131
tt0465407,2500000,71904,-2428096
tt1321860,21000000,970816,-20029184
tt1298650,380000000,1045713802,665713802
tt1605783,30000000,151119219,121119219
tt0478304,32000000,54674226,22674226
tt1411697,80000000,254455986,174455986
tt1695994,2000000,563706,-1436294
tt1440266,4317946,14624826,10306880
tt1265990,16000000,40492759,24492759
tt1529572,9500000,120000,-9380000
tt1139282,2000000,7306,-1992694
tt1379222,3906840,4300000,393160
tt1478964,14350531,3964682,-10385849
tt1302011,150000000,665692281,515692281
tt1270798,160000000,353624124,193624124
tt1032825,30000000,102000000,72000000
tt1531663,5000000,2614773,-2385227
tt1532503,3200000,5332926,2132926
tt1650062,50000000,260095987,210095987
tt1133985,200000000,219851172,19851172
tt1396218,55000000,187361754,132361754
tt1284575,20000000,216197492,196197492
tt1391137,20000000,60072596,40072596
tt1399103,195000000,1123746996,928746996
tt1583420,30000000,36160375,6160375
tt1240982,49900000,26121638,-23778362
tt1547230,20000000,14166853,-5833147
tt1135084,32000000,69055695,37055695
tt1222817,80000000,169852759,89852759
tt1499658,35000000,117000000,82000000
tt1216475,200000000,559852396,359852396
tt0019195,337,551,214
tt1369706,10000000,498974,-9501026
tt1934231,4090000,18035000,13945000
tt1067774,20000000,17425000,-2575000
tt1201607,125000000,1342000000,1217000000
tt0780504,15000000,78054825,63054825
tt1541995,134005,1332231,1198226
tt0458339,140000000,370569774,230569774
tt1570728,50000000,142851197,92851197
tt1563738,15000000,59389433,44389433
tt1540133,6000000,19560274,13560274
tt1449283,30000000,14460000,-15540000
tt0066773,410000,100,-409900
tt0472181,110000000,563749323,453749323
tt1013860,20000000,4634062,-15365938
tt1632708,35000000,150483765,115483765
tt1213012,20000000,39300000,19300000
tt0106684,10000000,18,-9999982
tt1297919,15774948,741875,-15033073
tt1637706,10000000,17273593,7273593
tt1185344,9000000,771499,-8228501
tt1441956,3837625,3867000,29375
tt1318514,93000000,482860185,389860185
tt1488555,52000000,75450437,23450437
tt1454029,25000000,124272124,99272124
tt1622547,28000000,40547440,12547440
tt1922612,9000000,18663238,9663238
tt1622979,47000000,157887643,110887643
tt0968264,25000000,15478800,-9521200
tt1268799,19000000,35387212,16387212
tt1405810,7000000,8220215,1220215
tt1517489,27000000,85564310,58564310
tt0040597,784170,834332,50162
tt1270761,25000000,36993168,11993168
tt1438176,17000000,24922237,7922237
tt1549572,100000,1776935,1676935
tt1403177,7000000,382946,-6617054
tt1464580,650000,33245,-616755
tt1226753,20000000,45636368,25636368
